particle,spectra,target_x,target_y,actual_x,actual_y,size_w,size_l,morphology,color,other observation,notes,row,object_id,library_id,match_val,match_threshold,good_correlations,signal_to_noise,signal_threshold,good_signal,good_matches,x.x,y.x,file_name,license,col_id,session_id,file_id.x,x.y,y.y,SpectrumID,Organization,SpectrumType,SpectrumIdentity,Polymer.Category,LibraryType,OWNER,SpectralCollectionMode,Preprocessing,InstrumentUsed,RRUFFID,IDEAL CHEMISTRY,LOCALITY,SOURCE,STATUS,URL,MEASURED CHEMISTRY,OtherInformation,JCAMP-DX,YFACTOR,YUNITS,InstrumentMode,DELTAX,Sponsor,Color,Cell,ID,Comment,cell_plate_id,Form..film..foam.pliable..hard.,Brand,Item,Location,Notes,Longest.dimension,Width,Depth,Particle.mass..mg.,Tg..oC.,Tm..oC.,Onset....,Enthalpy..J.g.,Substance,Form,Colour,Filename,SourceDatabase,Method...49,File,QA/QC,Natural /Synthetic,Plastic/other,framework,Abbreviation,Source ID,Method...57,morphology,color,final_polymer_assignment,Citation,Plate,Itteration,SpectralResolution,InstrumentAccessories,Wavenumber_Range,PIN_ID,ORIENTATION,ID merged database,Database ID WWTP Paper/Kirstie/FLOPPE...70,Database ID WWTP Paper/Kirstie/FLOPPE...71,ID (ESM1),Longest_dimension,width,Cluster2018/WWTP,PRESSURE,TEMPERATURE,MaterialForm,MaterialProducer,NumberofAccumulations,TIME,Ratio against background,Truncated,ElementMultiply or ElementDivide,Collection length,Apodization,Bench serial number,Subtraction or Addition,Baseline Correction,Smooth,%Transmittance->Absorbance,Sample gain,Number of background scans,Background gain,Sample spacing,Number of scan points,Resolution points,Number of FFT points,ZPD,Library ID Shortform,Grating,Hole size (nm),Slit (um),Filter (%),Delay (s),DATE,MOLFORM,$NIST SOURCE,$NIST DOC FILE,$NIST PSD FILE,APERTURE,BEAMSPLITTER,DETECTOR (DIA. DET. PORT IN SPHERE),SPHERE DIAMETER,ACQUISITION MODE,SCANNER SPEED,PHASE CORRECTION,ZEROFILLING,WAVENUMBER ACCURACY,LOW PASS FILTER,SWITCH GAIN ON,$NIST ID,COADDED SCANS,PHASE RESOLUTION,MW,ContactInfo,CASNumber,MaterialQuality,LaserLightUsed,TotalAcquisitionTime_s,DataProcessingProcedure,LevelofConfidenceinIdentification,smoother,baseline,DENSITY,new_label,polymer_class,plastic_or_not,url_polymer_class,polymer,url_polymer,url_more_info,snr_deriv,file_id.y
90,15,,,-456,-14960,50-100,50-100,fragment,brown,brown-translucent,,15,V2.14,b7a250023faaafcb8e0b13c5ce443778,0.594036,0.7,FALSE,7.165735,4,TRUE,FALSE,5,3,CUES_March242022_a_top_100_76-1000015.CSV,CC BY-NC,V2.14,1400896ecb2ca13bbf30604dbad290da/751ef1c20970afd9f778e5bcc21ff6be,daefbccb930f53d6b960ad3c95ab5acd,168,151,Grunerite__R040150__Broad_Scan__785__0__unoriented__Raman_Data_Processed__18635,RRUFF,Raman,Grunerite,NA,Minerals,RRUFF,,,,R040150,[box]Fe^2+^_2_Fe^2+^_5_Si_8_O_22_(OH)_2_,"Smallwood mine, Heath Lake, Newfoundland, Canada",University of Arizona Mineral Museum,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,rruff.info/R040150,(Fe_0.69_Mg_0.27_Ca_0.02_Mn_0.02_)_7_Si_8.02_O_22_((OH)_0.98_Cl_0.02_)_2_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brown bladed crystals in parallel aggregate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MINERAL,not plastic,https://www.dictionary.com/browse/mineral,,,,482.1109,77f837c1640910f2879184d61ef1df48
91,16,,,-630,-3355,50-100,100-200,fragment,brown,,,16,V2.15,3746544bc662c243c974b40c15567e54,0.786203,0.7,TRUE,4.361669,4,TRUE,TRUE,1,4,CUES_March242022_a_top_100_76-1000016.CSV,CC BY-NC,V2.15,1400896ecb2ca13bbf30604dbad290da/751ef1c20970afd9f778e5bcc21ff6be,85fb6eaf4719af446766f2db0fd97a60,6,46,./Wood fossil (Untreated) Cave of Letters 3916.dx kimmel,Kimmel_Center,FTIR,Wood fossil (Untreated) Cave of Letters 3916,NA,"Organic Materials, Minerals, Archeology",unknown,,,unknown,,,,unknown,,,,"absorbance of natural & biogenic material of archeological interest. Collected and provided by Prof. Steven Weiner from Kimmel Center for Archaeological Science, Weizmann Institute of Science, Israel",5.01 $$ datafile exported by Spectragryph v.1.2.15,1,ABSORBANCE,absorbance,-1.92847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/02/2007 18:24:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER MATERIAL,not plastic,Any material that doesn't fit within any of the above groups,,,,14541.42,77f837c1640910f2879184d61ef1df48
92,17,,,-630,-2870,<50,200-300,fiber/filament,translucent,,,17,V2.16,f7beb6c214c543cee0bc56c680b01a07,0.647255,0.7,FALSE,4.687048,4,TRUE,FALSE,2,4,CUES_March242022_a_top_100_76-1000017.CSV,CC BY-NC,V2.16,1400896ecb2ca13bbf30604dbad290da/751ef1c20970afd9f778e5bcc21ff6be,5b665237edc3a10a51a08d30d48c085e,2,204,./Pumice (Tel Dor Area H Iron Age).dx kimmel,Kimmel_Center,FTIR,Pumice (Tel Dor Area H Iron Age),NA,"Organic Materials, Minerals, Archeology",unknown,,,unknown,,,,unknown,,,,"absorbance of natural & biogenic material of archeological interest. Collected and provided by Prof. Steven Weiner from Kimmel Center for Archaeological Science, Weizmann Institute of Science, Israel",5.01 $$ datafile exported by Spectragryph v.1.2.15,1,ABSORBANCE,absorbance,-1.92847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,########,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MINERAL,not plastic,https://www.dictionary.com/browse/mineral,,,,29442.86,77f837c1640910f2879184d61ef1df48
93,18,,,-231,-3775,50-100,100-200,fragment,white,,,18,V2.17,43d428ec2f22154a21186693a7191169,0.682928,0.7,FALSE,4.782809,4,TRUE,FALSE,3,4,CUES_March242022_a_top_100_76-1000018.CSV,CC BY-NC,V2.17,1400896ecb2ca13bbf30604dbad290da/751ef1c20970afd9f778e5bcc21ff6be,65b01a16caa091207f683bb37d2b44a0,60,56,ATR_1_C11_1,Win Cowger and Sebastian Primpke,FTIR,PET,,,,ATR,None,,,,,,,,,,,,,,,,clear,C11,41,ATR perhaps multiple materials,1_C11,pliable,,,California,,,,,,,,,,,,,,,,,,,,,,,,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polyterephthalates,plastic,https://www.polymerdatabase.com/polymer%20index/polyterephthalates.html,POLY(ETHYLENE TEREPHTHALATE),https://www.polymerdatabase.com/polymers/polyethyleneterephthalate.html,https://www.polymerdatabase.com/polymer%20classes/Polyester%20type.html,1350.46,77f837c1640910f2879184d61ef1df48
94,19,,,-121,-5838,<50,100-200,fiber/filament,translucent,translucent-gray,,19,V2.18,34e599ab99c4455d53e511afc8919c96,0.886878,0.7,TRUE,8.20829,4,TRUE,TRUE,4,4,CUES_March242022_a_top_100_76-1000019.CSV,CC BY-NC,V2.18,1400896ecb2ca13bbf30604dbad290da/751ef1c20970afd9f778e5bcc21ff6be,af2f0a824627749313e78692af5c145a,4,44,Transmission_4_H5_2,Win Cowger and Sebastian Primpke,FTIR,fibre_cotton_US_pima,,,,Transmission,None,,,,,,,,,,,,,,,,,H5,primpke_48,,4_H5,,,,,,,,,,,,,,fibre_cotton_US_pima,fibre,white,Baumwolle_US Pima-Av.0,AWI,ATR,Betec,,natural polymer,natural substance,plant fibre,fibre_cotton_US_pima,,ATR,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,4,2,,,,,,22,48,48,48,,,14,,,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,65.48949,77f837c1640910f2879184d61ef1df48
95,20,,,-60,-7075,50-100,50-100,film,translucent,,good match with polyefins,20,V2.19,29ba5564331d6c1f715ed8dd1b82a83c,0.829545,0.7,TRUE,6.065726,4,TRUE,TRUE,5,4,CUES_March242022_a_top_100_76-1000020.CSV,CC BY-NC,V2.19,1400896ecb2ca13bbf30604dbad290da/751ef1c20970afd9f778e5bcc21ff6be,19a768216d90439505191462a5ac52f4,6,35,polypropylene_50_aline,Aline Carvalho,FTIR,polypropylene,,,,ATR,ATR correction,"Thermo Nicolet 670, Thermo Fisher Scientific",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 cm-1,(ATR diamond crystal),"400 to 4000 cm-1, applying 8 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polyolefins (POLYALKENES),plastic,https://www.polymerdatabase.com/polymer%20index/polyalkenes.html,POLY(PROPYLENE),https://www.polymerdatabase.com/polymers/polypropylene.html,https://www.polymerdatabase.com/polymer%20classes/Polyolefin%20type.html,107.8259,77f837c1640910f2879184d61ef1df48
96,21,,,20,-22082,<50,200-300,fiber/filament,black,gray,,21,V2.20,119805ace2ae4275b53c4a839428a8fa,0.910883,0.7,TRUE,8.4481,4,TRUE,TRUE,1,5,CUES_March242022_a_top_100_76-1000021.CSV,CC BY-NC,V2.20,1400896ecb2ca13bbf30604dbad290da/751ef1c20970afd9f778e5bcc21ff6be,cb6a6e94d23c74f96e8056c9f1ec1802,24,15,Transmission_4_H4_2,Win Cowger and Sebastian Primpke,FTIR,fibre_cotton_combers,,,,Transmission,None,,,,,,,,,,,,,,,,,H4,primpke_47,,4_H4,,,,,,,,,,,,,,fibre_cotton_combers,fibre,white,Baumwolle_Combers-Av.0,AWI,ATR,Betec,,natural polymer,natural substance,plant fibre,fibre_cotton_combers,,ATR,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,4,2,,,,,,20,47,47,47,,,14,,,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,31.00099,77f837c1640910f2879184d61ef1df48
97,22,,,141,-22425,50-100,100-200,fragment,white,,peaks look good but majority of the matches were organic matter,22,V2.21,b7af62ce3a7ed0e918d8cd9eebc0d760,0.86983,0.7,TRUE,12.59185,4,TRUE,TRUE,2,5,CUES_March242022_a_top_100_76-1000022.CSV,CC BY-NC,V2.21,1400896ecb2ca13bbf30604dbad290da/751ef1c20970afd9f778e5bcc21ff6be,88bccdd6a6cb80cc219f97457c31502d,176,151,ATR_7_F8_1,Win Cowger and Sebastian Primpke,FTIR,PP,,,,ATR,None,,,,,,,,,,,,,,,,,F8,Lisa_E2_O_300_53_9,,7_F8,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fragment,transparent,PP,"Roscher, Lisa; Fehres, Annika; Reisel, Lorenz; Halbach, Maurits; Scholz-BÃ¶ttcher, Barbara; Gerriets, Michaela; Badewien, Thomas H; Shiravani, Gholamreza; Wurpts, Andreas; Primpke, Sebastian; Gerdts, Gunnar (2021): Abundances of large microplastics (L-MP, 500-5000 Âµm) in surface waters of the Weser estuary and the German North Sea (April 2018). PANGAEA, https://doi.org/10.1594/PANGAEA.938143",7,1,,,,,,,,,,4599,1561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polyolefins (POLYALKENES),plastic,https://www.polymerdatabase.com/polymer%20index/polyalkenes.html,POLY(PROPYLENE),https://www.polymerdatabase.com/polymers/polypropylene.html,https://www.polymerdatabase.com/polymer%20classes/Polyolefin%20type.html,508.6438,77f837c1640910f2879184d61ef1df48
98,23,,,146,-22592,100-200,100-200,fragment,black,,,23,V2.22,fffd463137e41bcabac60e0cd0b299d9,0.83485,0.7,TRUE,8.970595,4,TRUE,TRUE,3,5,CUES_March242022_a_top_100_76-1000023.CSV,CC BY-NC,V2.22,1400896ecb2ca13bbf30604dbad290da/751ef1c20970afd9f778e5bcc21ff6be,92d39247878745177e497dec82051411,197,210,78816XS02_usda,USDA,FTIR,Soil,,,,Reflection,,Bruker Vertex-70 with HTS-XT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 cm-1,Cooled detector,"600 to 4000 cmâˆ’1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER MATERIAL,not plastic,Any material that doesn't fit within any of the above groups,,,,49.95548,77f837c1640910f2879184d61ef1df48
99,24,,,394,-23130,<50,300-400,fiber/filament,translucent,disappears into edge,,24,V2.23,b5aaeba8584f2fc68e80909034db8ba3,0.757105,0.7,TRUE,5.107652,4,TRUE,TRUE,4,5,CUES_March242022_a_top_100_76-1000024.CSV,CC BY-NC,V2.23,1400896ecb2ca13bbf30604dbad290da/751ef1c20970afd9f778e5bcc21ff6be,37b548a6eba25ed278c0a78f9d213e72,39,150,Transmission_4_H6_3,Win Cowger and Sebastian Primpke,FTIR,fibre_cotton_uzbekistan,,,,Transmission,None,,,,,,,,,,,,,,,,,H6,primpke_49,,4_H6,,,,,,,,,,,,,,fibre_cotton_uzbekistan,fibre,white,Baumwolle_Uzbekistan-Av.0,AWI,ATR,Betec,,natural polymer,natural substance,plant fibre,fibre_cotton_uzbekistan,,ATR,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,4,3,,,,,,23,49,49,49,,,14,,,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,73.12733,77f837c1640910f2879184d61ef1df48
100,25,,,630,-22846,200-300,300-400,fragment,brown,,peaks look good but majority of the matches were organic matter,25,V2.24,518974b8a93de5af0f536cab7fe506bb,0.846013,0.7,TRUE,19.24967,4,TRUE,TRUE,5,5,CUES_March242022_a_top_100_76-1000025.CSV,CC BY-NC,V2.24,1400896ecb2ca13bbf30604dbad290da/751ef1c20970afd9f778e5bcc21ff6be,bcb93d92ad18cf965ad9a8a41857d7ee,130,67,198Primpke,Primpke et al. 2018,FTIR,poly(vinyl stearate),NA,"Polymer, Minerals, Organic Materials",,,,,,,,,,,,https://doi.org/10.1007/s00216-018-1156-x,,,,ATR,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,powder,"Scientific Polymer Products, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polyvinylesters,plastic,https://www.polymerdatabase.com/polymer%20index/polyvinylesters.html,POLY(VINYL STEARATE),https://www.polymerdatabase.com/polymers/polyvinylstearate.html,https://www.polymerdatabase.com/polymer%20classes/Polyvinylester%20type.html,2000.112,77f837c1640910f2879184d61ef1df48
101,1,,,291,-21424,50-100,200-300,fragment,translucent,,unknown,1,V2,b7af62ce3a7ed0e918d8cd9eebc0d760,0.788664,0.7,TRUE,6.336542,4,TRUE,TRUE,1,1,CUES_March242022_a_top_100_101-1250001.CSV,CC BY-NC,V2,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,b4387721be495faf5d084b89e0deb144,176,151,ATR_7_F8_1,Win Cowger and Sebastian Primpke,FTIR,PP,,,,ATR,None,,,,,,,,,,,,,,,,,F8,Lisa_E2_O_300_53_9,,7_F8,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fragment,transparent,PP,"Roscher, Lisa; Fehres, Annika; Reisel, Lorenz; Halbach, Maurits; Scholz-BÃ¶ttcher, Barbara; Gerriets, Michaela; Badewien, Thomas H; Shiravani, Gholamreza; Wurpts, Andreas; Primpke, Sebastian; Gerdts, Gunnar (2021): Abundances of large microplastics (L-MP, 500-5000 Âµm) in surface waters of the Weser estuary and the German North Sea (April 2018). PANGAEA, https://doi.org/10.1594/PANGAEA.938143",7,1,,,,,,,,,,4599,1561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polyolefins (POLYALKENES),plastic,https://www.polymerdatabase.com/polymer%20index/polyalkenes.html,POLY(PROPYLENE),https://www.polymerdatabase.com/polymers/polypropylene.html,https://www.polymerdatabase.com/polymer%20classes/Polyolefin%20type.html,508.6438,77f837c1640910f2879184d61ef1df48
102,2,,,629,-14256,50-100,50-100,fragment,brown,,,2,V2.1,af513b399d618e9808ca1039d545e9b6,0.829981,0.7,TRUE,4.365863,4,TRUE,TRUE,2,1,CUES_March242022_a_top_100_101-1250002.CSV,CC BY-NC,V2.1,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,474c2a885c827cdebefb56bad0d652aa,150,144,Reflectance_5_A2_3,Win Cowger and Sebastian Primpke,FTIR,fibre_cocoanut,,,,Reflectance,None,,,,,,,,,,,,,,,,,A2,primpke_40,,5_A2,,,,,,,,,,,,,,fibre_cocoanut,fibre,brown,Kokos-Av.0,AWI,ATR,Betec,,natural polymer,natural substance,plant fibre,fibre_cocoanut,,ATR,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,5,3,,,,,,86,40,40,40,,,13,,,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,42.46562,77f837c1640910f2879184d61ef1df48
103,3,,,383,-10240,<50,200-300,fiber/filament,translucent,translucent-brown,,3,V2.2,34e599ab99c4455d53e511afc8919c96,0.826439,0.7,TRUE,7.16042,4,TRUE,TRUE,3,1,CUES_March242022_a_top_100_101-1250003.CSV,CC BY-NC,V2.2,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,d25636281e23d0c6912ac915ac5951b0,4,44,Transmission_4_H5_2,Win Cowger and Sebastian Primpke,FTIR,fibre_cotton_US_pima,,,,Transmission,None,,,,,,,,,,,,,,,,,H5,primpke_48,,4_H5,,,,,,,,,,,,,,fibre_cotton_US_pima,fibre,white,Baumwolle_US Pima-Av.0,AWI,ATR,Betec,,natural polymer,natural substance,plant fibre,fibre_cotton_US_pima,,ATR,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,4,2,,,,,,22,48,48,48,,,14,,,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,65.48949,77f837c1640910f2879184d61ef1df48
104,4,,,526,-7846,<50,100-200,fiber/filament,translucent,,,4,V2.3,7c309da891212c3c3ff508ef9be3a1dc,0.693623,0.7,FALSE,4.938188,4,TRUE,FALSE,4,1,CUES_March242022_a_top_100_101-1250004.CSV,CC BY-NC,V2.3,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,e3cdf007fc6d0b7a34eef187c25bb102,83,102,Hendersonite__R070467__Broad_Scan__785__0__unoriented__Raman_Data_RAW__17502,RRUFF,Raman,Hendersonite,NA,Minerals,RRUFF,,,,R070467,"Ca_1.3_(V^5+^,V^4+^)_6_O_16_&#183;6H_2_O","Mineral Joe No. 1 mine, Paradox Valley, Uravan District, Montrose County, Colorado, USA",Michael Scott,The identification of this mineral is not yet confirmed.,rruff.info/R070467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black to dark green massive associated with rounded pebbles of quartz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MINERAL,not plastic,https://www.dictionary.com/browse/mineral,,,,347.5197,77f837c1640910f2879184d61ef1df48
105,5,,,276,-4020,50-100,100-200,fragment,yellow,yellow-brown,,5,V2.4,9b4c51211a2220d013e9549c18b4ac26,0.885419,0.7,TRUE,5.659842,4,TRUE,TRUE,5,1,CUES_March242022_a_top_100_101-1250005.CSV,CC BY-NC,V2.4,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,8d2c8305392c7768717b9be68360fdfe,24,128,./Pollen 3 Pinus recent.dx kimmel,Kimmel_Center,FTIR,Recent Pollen 3 Pinus,NA,"Organic Materials, Minerals, Archeology",unknown,,,unknown,,,,unknown,,,,"absorbance of natural & biogenic material of archeological interest. Collected and provided by Prof. Steven Weiner from Kimmel Center for Archaeological Science, Weizmann Institute of Science, Israel",5.01 $$ datafile exported by Spectragryph v.1.2.15,1,ABSORBANCE,absorbance,-0.96423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,########,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER MATERIAL,not plastic,Any material that doesn't fit within any of the above groups,,,,574.1154,77f837c1640910f2879184d61ef1df48
106,6,,,256,-4194,<50,<50,fragment,yellow,yellow-brown,,6,V2.5,a70cb51f7df197c0b3b43864ef68b5ff,0.625999,0.7,FALSE,6.275187,4,TRUE,FALSE,1,2,CUES_March242022_a_top_100_101-1250006.CSV,CC BY-NC,V2.5,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,cdb54660e36e4fb2ee8508f26cfafc99,181,137,Quartz__R050125-1__Infrared__Infrared_Data_Processed__790,RRUFF,FTIR,Quartz__R050125-1__Infrared__Infrared_Data_Processed__790,NA,Minerals,unknown,,,unknown,,,,unknown,,,,"Collection of 882 FTIR absorbance spectra of minerals, provided by the RRUFF project from University of Arizona.",5.01 $$ datafile exported by Spectragryph v.1.2.15,1,ABSORBANCE,ABSORBANCE,-1.92847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/06/2017 10:38:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MINERAL,not plastic,https://www.dictionary.com/browse/mineral,,,,212.295,77f837c1640910f2879184d61ef1df48
107,7,,,784,-2524,50-100,50-100,fragment,brown,translucent-brown,,7,V2.6,9a1b38bb4d7e6f8307eadc32afba17f7,0.810965,0.7,TRUE,5.01593,4,TRUE,TRUE,2,2,CUES_March242022_a_top_100_101-1250007.CSV,CC BY-NC,V2.6,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,1ec52c5972210af0ca75006bf995446f,10,127,Reflectance_5_C7_1,Win Cowger and Sebastian Primpke,FTIR,fur_angora_rabbit,,,,Reflectance,None,,,,,,,,,,,,,,,,,C7,primpke_15,,5_C7,,,,,,,,,,,,,,fur_angora_rabbit,fibre,white,Angora Kaninchen-Av.0,AWI,ATR,Betec,,natural polymer,natural substance,fur,fur_angora_rabbit,,ATR,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,5,1,,,,,,19,15,15,15,,,13,,,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,148.7208,77f837c1640910f2879184d61ef1df48
108,8,,,1423,-2944,<50,600-700,fiber/filament,translucent,,,8,V2.7,7e07443d4eb989b6eb7e038665ee37df,0.841126,0.7,TRUE,7.608693,4,TRUE,TRUE,3,2,CUES_March242022_a_top_100_101-1250008.CSV,CC BY-NC,V2.7,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,1316ba73d6eac743d61148040910888d,194,103,C5. Pink Fiber Bundle,"FLOPP, De Frond et al. 2021",FTIR,C5. Pink Fiber Bundle,NA,Polymers,Nicolet,,,Nicolet iN10 MX,,,,Thermo Fisher Scientific Corporation,,,,https://doi.org/10.1021/acs.analchem.1c02549,5.01 $$ Nicolet v. 970,1.00E-09,TRANSMITTANCE,TRANSMITTANCE,1.928548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,32,12:09:57,Ratio against background,Truncated,ElementMultiply or ElementDivide,11.18 sec,N-B strong;,ALK1911898;,,,,,1,32,1,2,8480,4096,8192,4096,,,,,,,7/9/2020,,,,,,,,,,,Mertz;,,,,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,479.9452,77f837c1640910f2879184d61ef1df48
109,9,,,1123,-5682,<50,50-100,fragment,translucent,,,9,V2.8,4841eb01cbe8305a0fe371b8e5887be6,0.774863,0.7,TRUE,6.576064,4,TRUE,TRUE,4,2,CUES_March242022_a_top_100_101-1250009.CSV,CC BY-NC,V2.8,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,3df0f470a47f7c6d86cd8b61fa00e1a8,37,60,Reflectance_4_E8_0,Win Cowger and Sebastian Primpke,FTIR,tomato skin,,,,Reflectance,None,,,,,,,,,,,,,,,,,E8,primpke_358-359,,4_E8,,,,,,,,,,,,,,tomato skin,,,"Tomato_skin_zncl2_repII_4_d_turned-Av.0, Tomato_skin_zncl2_repII_4_a-Av.0",,,,,,,,,,,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,390.6284,77f837c1640910f2879184d61ef1df48
