particle,spectra,target_x,target_y,actual_x,actual_y,size_w,size_l,morphology,color,other observation,notes,row,object_id,library_id,match_val,match_threshold,good_correlations,signal_to_noise,signal_threshold,good_signal,good_matches,x.x,y.x,file_name,license,col_id,session_id,file_id.x,x.y,y.y,SpectrumID,Organization,SpectrumType,SpectrumIdentity,Polymer.Category,LibraryType,OWNER,SpectralCollectionMode,Preprocessing,InstrumentUsed,RRUFFID,IDEAL CHEMISTRY,LOCALITY,SOURCE,STATUS,URL,MEASURED CHEMISTRY,OtherInformation,JCAMP-DX,YFACTOR,YUNITS,InstrumentMode,DELTAX,Sponsor,Color,Cell,ID,Comment,cell_plate_id,Form..film..foam.pliable..hard.,Brand,Item,Location,Notes,Longest.dimension,Width,Depth,Particle.mass..mg.,Tg..oC.,Tm..oC.,Onset....,Enthalpy..J.g.,Substance,Form,Colour,Filename,SourceDatabase,Method...49,File,QA/QC,Natural /Synthetic,Plastic/other,framework,Abbreviation,Source ID,Method...57,morphology,color,final_polymer_assignment,Citation,Plate,Itteration,SpectralResolution,InstrumentAccessories,Wavenumber_Range,PIN_ID,ORIENTATION,ID merged database,Database ID WWTP Paper/Kirstie/FLOPPE...70,Database ID WWTP Paper/Kirstie/FLOPPE...71,ID (ESM1),Longest_dimension,width,Cluster2018/WWTP,PRESSURE,TEMPERATURE,MaterialForm,MaterialProducer,NumberofAccumulations,TIME,Ratio against background,Truncated,ElementMultiply or ElementDivide,Collection length,Apodization,Bench serial number,Subtraction or Addition,Baseline Correction,Smooth,%Transmittance->Absorbance,Sample gain,Number of background scans,Background gain,Sample spacing,Number of scan points,Resolution points,Number of FFT points,ZPD,Library ID Shortform,Grating,Hole size (nm),Slit (um),Filter (%),Delay (s),DATE,MOLFORM,$NIST SOURCE,$NIST DOC FILE,$NIST PSD FILE,APERTURE,BEAMSPLITTER,DETECTOR (DIA. DET. PORT IN SPHERE),SPHERE DIAMETER,ACQUISITION MODE,SCANNER SPEED,PHASE CORRECTION,ZEROFILLING,WAVENUMBER ACCURACY,LOW PASS FILTER,SWITCH GAIN ON,$NIST ID,COADDED SCANS,PHASE RESOLUTION,MW,ContactInfo,CASNumber,MaterialQuality,LaserLightUsed,TotalAcquisitionTime_s,DataProcessingProcedure,LevelofConfidenceinIdentification,smoother,baseline,DENSITY,new_label,polymer_class,plastic_or_not,url_polymer_class,polymer,url_polymer,url_more_info,snr_deriv,file_id.y
74,24,,,653,-14337,<50,200-300,fiber/filament,translucent,"Very thin, may not transmit",,24,V2.23,7e07443d4eb989b6eb7e038665ee37df,0.906293,0.7,TRUE,13.82324,4,TRUE,TRUE,4,5,BigMeadow_March182022_1_100_51-750024.CSV,CC BY-NC,V2.23,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,6abd0353aa9619a3b13fdb845d5d73a2,194,103,C5. Pink Fiber Bundle,"FLOPP, De Frond et al. 2021",FTIR,C5. Pink Fiber Bundle,NA,Polymers,Nicolet,,,Nicolet iN10 MX,,,,Thermo Fisher Scientific Corporation,,,,https://doi.org/10.1021/acs.analchem.1c02549,5.01 $$ Nicolet v. 970,1.00E-09,TRANSMITTANCE,TRANSMITTANCE,1.928548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,32,12:09:57,Ratio against background,Truncated,ElementMultiply or ElementDivide,11.18 sec,N-B strong;,ALK1911898;,,,,,1,32,1,2,8480,4096,8192,4096,,,,,,,7/9/2020,,,,,,,,,,,Mertz;,,,,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,479.9452,77f837c1640910f2879184d61ef1df48
75,25,,,979,-20771,<50,<50,fragment,black,On wire corner. Looks mineral.,,25,V2.24,830fa010afd1bb6c42b41c49ba83886e,0.665192,0.7,FALSE,3.738631,4,FALSE,FALSE,5,5,BigMeadow_March182022_1_100_51-750025.CSV,CC BY-NC,V2.24,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,0d7c4ad7eaf4fcce8ee1ca848210add2,8,108,Reflectance_4_C5_2,Win Cowger and Sebastian Primpke,FTIR,coal,,,,Reflectance,None,,,,,,,,,,,,,,,,,C5,primpke_330,,4_C5,,,,,,,,,,,,,,coal,chunk,black,Kohlekohle_edeka2 | Av. of 3,AWI,ATR,Holzkohle_edeka2-av,Found missing WWTP check,natural substance,natural substance,coal,C,,ATR,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,4,2,,,,,,1739,330,330,330,,,30,,,Edeka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER MATERIAL,not plastic,Any material that doesn't fit within any of the above groups,,,,398.2553,77f837c1640910f2879184d61ef1df48
76,1,,,1254,-20732,<50,500-600,fiber/filament,brown,,,1,V2,7125b4067cec78eadcd3da7e744ca260,0.820854,0.7,TRUE,5.128963,4,TRUE,TRUE,1,1,BigMeadow_March182022_1_100_76-1000001.CSV,CC BY-NC,V2,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,6c00e4bfb8577e3fd84622c8bbd74cdd,87,93,Transmission_4_H4_0,Win Cowger and Sebastian Primpke,FTIR,fibre_cotton_combers,,,,Transmission,None,,,,,,,,,,,,,,,,,H4,primpke_47,,4_H4,,,,,,,,,,,,,,fibre_cotton_combers,fibre,white,Baumwolle_Combers-Av.0,AWI,ATR,Betec,,natural polymer,natural substance,plant fibre,fibre_cotton_combers,,ATR,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,4,0,,,,,,20,47,47,47,,,14,,,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,58.95963,77f837c1640910f2879184d61ef1df48
77,2,,,1086,-20272,50-100,50-100,fragment,brown,On wire,,2,V2.1,015f8c46caef966c000d5e3ae7cda3d2,0.800966,0.7,TRUE,4.797592,4,TRUE,TRUE,2,1,BigMeadow_March182022_1_100_76-1000002.CSV,CC BY-NC,V2.1,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,67fc4925a87d7e5448c0ee2fa7ea7c7b,25,2,298004XN01_usda,USDA,FTIR,Soil,,,,Reflection,,Bruker Vertex-70 with HTS-XT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 cm-1,Cooled detector,"600 to 4000 cmâˆ’1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER MATERIAL,not plastic,Any material that doesn't fit within any of the above groups,,,,50.83841,77f837c1640910f2879184d61ef1df48
78,3,,,1001,-20124,<50,300-400,fiber/filament,translucent,"Possibly longer than 400, wraps around wire and disappears.",,3,V2.2,f6f78fd0d2b8af841d7ec0416b77524a,0.800267,0.7,TRUE,5.992586,4,TRUE,TRUE,3,1,BigMeadow_March182022_1_100_76-1000003.CSV,CC BY-NC,V2.2,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,33ed3780b5a38ed403dc1241e5c7431b,53,203,Cotton 14. Green Fiber,"FLOPP, De Frond et al. 2021",FTIR,Cotton 14. Green Fiber,NA,Polymers,Nicolet,,,Nicolet iN10 MX,,,,Thermo Fisher Scientific Corporation,,,,https://doi.org/10.1021/acs.analchem.1c02549,5.01 $$ Nicolet v. 970,1.00E-08,TRANSMITTANCE,TRANSMITTANCE,1.928548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,32,16:51:59,Ratio against background,Truncated,ElementMultiply or ElementDivide,11.18 sec,N-B strong;,ALK1911898;,,,,,1,32,1,2,8480,4096,8192,4096,,,,,,,########,,,,,,,,,,,Mertz;,,,,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,274.993,77f837c1640910f2879184d61ef1df48
79,4,,,1918,-20916,<50,400-500,fiber/filament,translucent,,,4,V2.3,34e599ab99c4455d53e511afc8919c96,0.83568,0.7,TRUE,8.187236,4,TRUE,TRUE,4,1,BigMeadow_March182022_1_100_76-1000004.CSV,CC BY-NC,V2.3,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,477290a1a1813b7421cce85914583b9e,4,44,Transmission_4_H5_2,Win Cowger and Sebastian Primpke,FTIR,fibre_cotton_US_pima,,,,Transmission,None,,,,,,,,,,,,,,,,,H5,primpke_48,,4_H5,,,,,,,,,,,,,,fibre_cotton_US_pima,fibre,white,Baumwolle_US Pima-Av.0,AWI,ATR,Betec,,natural polymer,natural substance,plant fibre,fibre_cotton_US_pima,,ATR,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,4,2,,,,,,22,48,48,48,,,14,,,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,65.48949,77f837c1640910f2879184d61ef1df48
80,5,,,1862,-16181,<50,<50,fragment,translucent,On wire,,5,V2.4,82919a38837d1b84f7deabc57364cc9a,0.662138,0.7,FALSE,4.673683,4,TRUE,FALSE,5,1,BigMeadow_March182022_1_100_76-1000005.CSV,CC BY-NC,V2.4,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,156c18b9aa5489af4c0fc8fcf9239eeb,123,107,./Resin tree modern Boswellia sacra.dx kimmel,Kimmel_Center,FTIR,Res 11 Boswellia Sacra,NA,"Organic Materials, Minerals, Archeology",unknown,,,unknown,,,,unknown,,,,"absorbance of natural & biogenic material of archeological interest. Collected and provided by Prof. Steven Weiner from Kimmel Center for Archaeological Science, Weizmann Institute of Science, Israel",5.01 $$ datafile exported by Spectragryph v.1.2.15,1,ABSORBANCE,absorbance,-1.92847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/05/2008 18:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER MATERIAL,not plastic,Any material that doesn't fit within any of the above groups,,,,316.2082,77f837c1640910f2879184d61ef1df48
81,6,,,2202,-18600,50-100,50-100,fragment,black,,,6,V2.5,f58a0b0e0e6e1ff8ad4cc7636b2b132d,0.8228,0.7,TRUE,4.771412,4,TRUE,TRUE,1,2,BigMeadow_March182022_1_100_76-1000006.CSV,CC BY-NC,V2.5,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,88849e7ca0eb5be5964fd58f8c1f1cc8,23,202,127438XS01_usda,USDA,FTIR,Soil,,,,Reflection,,Bruker Vertex-70 with HTS-XT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 cm-1,Cooled detector,"600 to 4000 cmâˆ’1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER MATERIAL,not plastic,Any material that doesn't fit within any of the above groups,,,,85.83384,77f837c1640910f2879184d61ef1df48
82,7,,,2395,-12025,<50,200-300,fiber/filament,white,,,7,V2.6,34e599ab99c4455d53e511afc8919c96,0.759194,0.7,TRUE,5.187929,4,TRUE,TRUE,2,2,BigMeadow_March182022_1_100_76-1000007.CSV,CC BY-NC,V2.6,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,968cf12f40976085bd11d42130373e55,4,44,Transmission_4_H5_2,Win Cowger and Sebastian Primpke,FTIR,fibre_cotton_US_pima,,,,Transmission,None,,,,,,,,,,,,,,,,,H5,primpke_48,,4_H5,,,,,,,,,,,,,,fibre_cotton_US_pima,fibre,white,Baumwolle_US Pima-Av.0,AWI,ATR,Betec,,natural polymer,natural substance,plant fibre,fibre_cotton_US_pima,,ATR,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,4,2,,,,,,22,48,48,48,,,14,,,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,65.48949,77f837c1640910f2879184d61ef1df48
83,8,,,2771,-2265,<50,<50,fragment,brown,On filter edge.,,8,V2.7,75230e805a178495848822394a0b6265,0.539198,0.7,FALSE,2.102802,4,FALSE,FALSE,3,2,BigMeadow_March182022_1_100_76-1000008.CSV,CC BY-NC,V2.7,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,ea0930218f803578fd907481f75be93b,168,96,297998XN02_usda,USDA,FTIR,Soil,,,,Reflection,,Bruker Vertex-70 with HTS-XT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 cm-1,Cooled detector,"600 to 4000 cmâˆ’1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER MATERIAL,not plastic,Any material that doesn't fit within any of the above groups,,,,47.49247,77f837c1640910f2879184d61ef1df48
84,9,,,2671,-8682,<50,50-100,fragment,white,,,9,V2.8,3746544bc662c243c974b40c15567e54,0.77785,0.7,TRUE,5.846964,4,TRUE,TRUE,4,2,BigMeadow_March182022_1_100_76-1000009.CSV,CC BY-NC,V2.8,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,a38dbcf783a3ab1784f52250a5efc5ad,6,46,./Wood fossil (Untreated) Cave of Letters 3916.dx kimmel,Kimmel_Center,FTIR,Wood fossil (Untreated) Cave of Letters 3916,NA,"Organic Materials, Minerals, Archeology",unknown,,,unknown,,,,unknown,,,,"absorbance of natural & biogenic material of archeological interest. Collected and provided by Prof. Steven Weiner from Kimmel Center for Archaeological Science, Weizmann Institute of Science, Israel",5.01 $$ datafile exported by Spectragryph v.1.2.15,1,ABSORBANCE,absorbance,-1.92847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/02/2007 18:24:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER MATERIAL,not plastic,Any material that doesn't fit within any of the above groups,,,,14541.42,77f837c1640910f2879184d61ef1df48
85,10,,,2616,-20298,<50,400-500,fiber/filament,translucent,,,10,V2.9,34e599ab99c4455d53e511afc8919c96,0.902273,0.7,TRUE,8.785033,4,TRUE,TRUE,5,2,BigMeadow_March182022_1_100_76-1000010.CSV,CC BY-NC,V2.9,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,7261f427a39c6728cd75c7b8032501ec,4,44,Transmission_4_H5_2,Win Cowger and Sebastian Primpke,FTIR,fibre_cotton_US_pima,,,,Transmission,None,,,,,,,,,,,,,,,,,H5,primpke_48,,4_H5,,,,,,,,,,,,,,fibre_cotton_US_pima,fibre,white,Baumwolle_US Pima-Av.0,AWI,ATR,Betec,,natural polymer,natural substance,plant fibre,fibre_cotton_US_pima,,ATR,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,4,2,,,,,,22,48,48,48,,,14,,,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,65.48949,77f837c1640910f2879184d61ef1df48
86,11,,,3029,-9360,50-100,50-100,sphere/spheroid,white,,,11,V2.10,4841eb01cbe8305a0fe371b8e5887be6,0.831197,0.7,TRUE,5.772319,4,TRUE,TRUE,1,3,BigMeadow_March182022_1_100_76-1000011.CSV,CC BY-NC,V2.10,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,de9e00decb96ce1aab425993c538382d,37,60,Reflectance_4_E8_0,Win Cowger and Sebastian Primpke,FTIR,tomato skin,,,,Reflectance,None,,,,,,,,,,,,,,,,,E8,primpke_358-359,,4_E8,,,,,,,,,,,,,,tomato skin,,,"Tomato_skin_zncl2_repII_4_d_turned-Av.0, Tomato_skin_zncl2_repII_4_a-Av.0",,,,,,,,,,,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,390.6284,77f837c1640910f2879184d61ef1df48
87,12,,,2898,-17123,50-100,50-100,fragment,black,,,12,V2.11,64897d15c2f83350f41a182da15a5cb9,0.601618,0.7,FALSE,6.368061,4,TRUE,FALSE,2,3,BigMeadow_March182022_1_100_76-1000012.CSV,CC BY-NC,V2.11,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,39c3fb6397acfcb54ed9988b63ac2ed1,59,83,Reflectance_7_G10_2,Win Cowger and Sebastian Primpke,FTIR,PP,,,,Reflectance,None,,,,,,,,,,,,,,,,,G10,Lisa_A4_O_300_53_3,,7_G10,,,,,,,,,,,,,,,,,,,,,,,,,,,,Line/Filament,weiß,PP,"Roscher, Lisa; Fehres, Annika; Reisel, Lorenz; Halbach, Maurits; Scholz-BÃ¶ttcher, Barbara; Gerriets, Michaela; Badewien, Thomas H; Shiravani, Gholamreza; Wurpts, Andreas; Primpke, Sebastian; Gerdts, Gunnar (2021): Abundances of large microplastics (L-MP, 500-5000 Âµm) in surface waters of the Weser estuary and the German North Sea (April 2018). PANGAEA, https://doi.org/10.1594/PANGAEA.938143",7,2,,,,,,,,,,1721,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polyolefins (POLYALKENES),plastic,https://www.polymerdatabase.com/polymer%20index/polyalkenes.html,POLY(PROPYLENE),https://www.polymerdatabase.com/polymers/polypropylene.html,https://www.polymerdatabase.com/polymer%20classes/Polyolefin%20type.html,47.90183,77f837c1640910f2879184d61ef1df48
88,13,,,3075,-22018,50-100,100-200,fragment,white,,,13,V2.12,d52b039625e00ef923d9427583418d8d,0.802114,0.7,TRUE,6.339836,4,TRUE,TRUE,3,3,BigMeadow_March182022_1_100_76-1000013.CSV,CC BY-NC,V2.12,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,6d0b37c9813108854bb6459acb630545,190,175,Reflectance_5_A5_1,Win Cowger and Sebastian Primpke,FTIR,fibre_grass,,,,Reflectance,None,,,,,,,,,,,,,,,,,A5,primpke_85,,5_A5,,,,,,,,,,,,,,fibre_grass,fibre,brown,Grasfasern-Av.0,AWI,ATR,Betec,,natural polymer,natural substance,plant fibre,fibre_grass,,ATR,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,5,1,,,,,,74,85,85,85,,,14,,,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,32.38352,77f837c1640910f2879184d61ef1df48
89,14,,,3564,-7050,50-100,50-100,fragment,brown,,,14,V2.13,0044c758fd84601f83d7999a9adf710b,0.897474,0.7,TRUE,6.874226,4,TRUE,TRUE,4,3,BigMeadow_March182022_1_100_76-1000014.CSV,CC BY-NC,V2.13,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,381d98d77c0a268850f38204fd08789c,52,1,297915XN01_usda,USDA,FTIR,Soil,,,,Reflection,,Bruker Vertex-70 with HTS-XT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 cm-1,Cooled detector,"600 to 4000 cmâˆ’1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER MATERIAL,not plastic,Any material that doesn't fit within any of the above groups,,,,121.6745,77f837c1640910f2879184d61ef1df48
90,15,,,3766,-16119,50-100,50-100,fragment,yellow,Looks mineral.,,15,V2.14,9b4c51211a2220d013e9549c18b4ac26,0.886022,0.7,TRUE,6.260848,4,TRUE,TRUE,5,3,BigMeadow_March182022_1_100_76-1000015.CSV,CC BY-NC,V2.14,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,e050aafae106c9ffaae8bf5518504603,24,128,./Pollen 3 Pinus recent.dx kimmel,Kimmel_Center,FTIR,Recent Pollen 3 Pinus,NA,"Organic Materials, Minerals, Archeology",unknown,,,unknown,,,,unknown,,,,"absorbance of natural & biogenic material of archeological interest. Collected and provided by Prof. Steven Weiner from Kimmel Center for Archaeological Science, Weizmann Institute of Science, Israel",5.01 $$ datafile exported by Spectragryph v.1.2.15,1,ABSORBANCE,absorbance,-0.96423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,########,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER MATERIAL,not plastic,Any material that doesn't fit within any of the above groups,,,,574.1154,77f837c1640910f2879184d61ef1df48
91,16,,,3965,-16313,<50,800-900,fiber/filament,translucent,,,16,V2.15,34e599ab99c4455d53e511afc8919c96,0.901268,0.7,TRUE,10.92751,4,TRUE,TRUE,1,4,BigMeadow_March182022_1_100_76-1000016.CSV,CC BY-NC,V2.15,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,1c5690d98d636eaa85782387a4bf02c2,4,44,Transmission_4_H5_2,Win Cowger and Sebastian Primpke,FTIR,fibre_cotton_US_pima,,,,Transmission,None,,,,,,,,,,,,,,,,,H5,primpke_48,,4_H5,,,,,,,,,,,,,,fibre_cotton_US_pima,fibre,white,Baumwolle_US Pima-Av.0,AWI,ATR,Betec,,natural polymer,natural substance,plant fibre,fibre_cotton_US_pima,,ATR,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,4,2,,,,,,22,48,48,48,,,14,,,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,65.48949,77f837c1640910f2879184d61ef1df48
92,17,,,4144,-5367,100-200,400-500,fragment,brown,,,17,V2.16,9a1b38bb4d7e6f8307eadc32afba17f7,0.775843,0.7,TRUE,5.132456,4,TRUE,TRUE,2,4,BigMeadow_March182022_1_100_76-1000017.CSV,CC BY-NC,V2.16,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,0054f8480839a1fa65f222f1629297c3,10,127,Reflectance_5_C7_1,Win Cowger and Sebastian Primpke,FTIR,fur_angora_rabbit,,,,Reflectance,None,,,,,,,,,,,,,,,,,C7,primpke_15,,5_C7,,,,,,,,,,,,,,fur_angora_rabbit,fibre,white,Angora Kaninchen-Av.0,AWI,ATR,Betec,,natural polymer,natural substance,fur,fur_angora_rabbit,,ATR,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,5,1,,,,,,19,15,15,15,,,13,,,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,148.7208,77f837c1640910f2879184d61ef1df48
93,18,,,3782,-15127,<50,600-700,fiber/filament,translucent,,,18,V2.17,34e599ab99c4455d53e511afc8919c96,0.905688,0.7,TRUE,6.804688,4,TRUE,TRUE,3,4,BigMeadow_March182022_1_100_76-1000018.CSV,CC BY-NC,V2.17,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,8267c77df4533acd96d7e5b16993f2f0,4,44,Transmission_4_H5_2,Win Cowger and Sebastian Primpke,FTIR,fibre_cotton_US_pima,,,,Transmission,None,,,,,,,,,,,,,,,,,H5,primpke_48,,4_H5,,,,,,,,,,,,,,fibre_cotton_US_pima,fibre,white,Baumwolle_US Pima-Av.0,AWI,ATR,Betec,,natural polymer,natural substance,plant fibre,fibre_cotton_US_pima,,ATR,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,4,2,,,,,,22,48,48,48,,,14,,,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,65.48949,77f837c1640910f2879184d61ef1df48
94,19,,,3663,-18617,<50,<50,fragment,translucent,,,19,V2.18,07a2fd0f4b2866196d0e649643f0d7f1,0.657859,0.7,FALSE,4.727977,4,TRUE,FALSE,4,4,BigMeadow_March182022_1_100_76-1000019.CSV,CC BY-NC,V2.18,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,ce2371936cd13d24a9654955aacb002d,64,7,Reflectance_4_E9_3,Win Cowger and Sebastian Primpke,FTIR,tomato skin,,,,Reflectance,None,,,,,,,,,,,,,,,,,E9,primpke_356-357,,4_E9,,,,,,,,,,,,,,tomato skin,,orange,"Tomato_skin_zncl2_repIII_4_d_turned-Av.0, Tomato_skin_zncl2_repIII_4_a-Av.0",,,,,,,,,,,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,77.54428,77f837c1640910f2879184d61ef1df48
